Tick=80
0.166666667	0.1	247.3321792	5
0.666666667	0.6	242.0318896	4
0.5	0.2	164.0675999	2
0.5	0.2	294.3332124	2
0.333333333	0.2	308.3777427	5
0.333333333	0.01	173	2
0.166666667	0.2	308.9464972	4
0.166666667	0.1	172	3
0.166666667	0.2	286.7300464	4
0.5	0.5	222.5261053	6
0.166666667	0.1	158	1
0.166666667	0.1	159.059817	4
0.333333333	0.2	193.60905	4
0.333333333	0.2	157.5415654	1
0.333333333	0.01	187.43479	5
0.5	0.333333333	272.9919185	6
0.333333333	0.01	212.699167	4
0.166666667	0.01	149.9430235	1
0.833333333	0.433333333	187.0498112	2
0.666666667	0.45	307.772563	3
0.166666667	0.1	209.7544138	2
0.5	0.1	182.681553	2
0.166666667	0.1	236.7187281	5
0.166666667	0.1	221.0966073	1
0.333333333	0.01	239.3167095	6
0.5	0.2	348.7662598	4
0.333333333	0.2	289.6633254	2
0.5	0.333333333	262.0172895	3
0.166666667	0.1	166.0921679	5
0.333333333	0.2	132	3
0.166666667	0.1	325.0312223	1
0.166666667	0.1	155.0904907	1
0.5	0.3	216.743601	5


Tick=160
0.285714286	0.2	298.3851883	4
0.142857143	0.1	236.7187281	5
0.142857143	0.01	182.2866939	1
0.428571429	0.3	239.2226801	5
0.142857143	0.1	248.0746837	2
0.428571429	0.3	338.5708792	2
0.285714286	0.01	187.43479	5
0.142857143	0.1	172.4478519	1
0.142857143	0.1	235.4315527	2
0.571428571	0.333333333	348.7662598	4
0.142857143	0.1	233.5144639	7
0.285714286	0.2	179.9894308	1
0.714285714	0.48	307.772563	3
0.285714286	0.2	247.3321792	5
0.142857143	0.1	154	1
0.142857143	0.1	245.348896	1
0.142857143	0.1	325.0312223	1
0.142857143	0.1	237.2123047	3
0.428571429	0.4	464.3656626	5
0.285714286	0.01	207.2755816	2
0.142857143	0.1	182.4257303	2
0.142857143	0.2	344.0088505	4
0.142857143	0.1	232.1674727	7
0.428571429	0.015	173	2
0.428571429	0.015	212.699167	4
0.714285714	0.7	332.1230837	4
0.428571429	0.015	137	8
0.285714286	0.3	237.4476276	4
0.142857143	0.1	170.5094313	1
0.428571429	0.1	182.681553	2
0.428571429	0.2	199.8242731	5
0.428571429	0.2	294.3332124	2
0.142857143	0.1	136	4
0.142857143	0.1	172	3
0.285714286	0.2	199.0705355	1
0.285714286	0.2	199.9801469	4
0.285714286	0.01	250.2742479	6
0.285714286	0.2	155.0904907	1
0.428571429	0.5	222.5261053	6
0.285714286	0.2	147.0977513	3
0.714285714	0.433333333	245.7834475	2
0.428571429	0.333333333	272.9919185	6
0.142857143	0.2	286.7300464	4
0.428571429	0.2	164.0675999	2
0.428571429	0.333333333	262.0172895	3


Tick=240
0.375	0.015	173	2
0.375	0.015	212.699167	4
0.25	0.01	250.2742479	6
0.25	0.01	145	6
0.375	0.2	199.8242731	5
0.125	0.1	172	3
0.125	0.1	377.2322323	6
0.125	0.2	329.6806214	4
0.25	0.2	298.3851883	4
0.375	0.333333333	291.7900203	3
0.25	0.2	155.0904907	1
0.25	0.2	197.4545682	2
0.375	0.5	222.5261053	6
0.125	0.1	351.8481699	5
0.625	0.433333333	245.7834475	2
0.25	0.2	199.9801469	4
0.375	0.333333333	272.9919185	6
0.125	0.1	170.5094313	1
0.25	0.2	179.9894308	1
0.125	0.01	182.2866939	1
0.125	0.1	112.3459729	9
0.125	0.1	204.0377773	2
0.625	0.48	307.772563	3
0.125	0.1	232.1674727	7
0.125	0.1	248.0746837	2
0.125	0.2	344.0088505	4
0.375	0.015	137	8
0.5	0.6	714.6846269	5
0.125	0.1	181.4898364	4
0.375	0.1	182.681553	2
0.125	0.1	245.348896	1
0.125	0.1	142	7
0.5	0.45	337.0100022	2
0.25	0.2	246.6175218	5
