Tick=80
0.333333333	0.4	419.5051522	1
0.333333333	0.2	183.6614385	1
0.333333333	0.2	158.9232656	2
0.833333333	0.566666667	199.65164	2
0.5	0.4	221.1411512	2
0.166666667	0.1	180	2
0.5	0.3	267.6091837	2
0.5	0.3	236.9890099	2
0.166666667	0.1	133	2
0.333333333	0.3	217.151043	3
0.666666667	0.4	270.1292507	3
0.333333333	0.3	164.5597252	3
0.166666667	0.1	178.1655336	3
0.833333333	0.56	171.7822787	3
0.166666667	0.1	310.6744055	3
0.5	0.52	201.7889631	3
0.5	0.2	214.833754	3
0.166666667	0.1	145	4
0.166666667	0.2	145.1687449	4
0.5	0.3	186.7253315	4
0.333333333	0.01	138.0763678	4
0.5	0.5	226.8337801	5
0.166666667	0.1	196.4485522	5
0.333333333	0.3	139.0570895	5
0.166666667	0.1	158	5
0.166666667	0.1	186.7892177	6
0.166666667	0.1	151	6
0.5	0.4	130.1664104	6
0.166666667	0.1	199.0537295	6
0.166666667	0.1	175	6
0.333333333	0.3	191.7276868	6
0.166666667	0.1	205.2586235	6
0.333333333	0.2	163.4175383	6


Tick=160
0.285714286	0.2	188.1469632	3
0.142857143	0.1	205.2586235	3
0.428571429	0.5	288.3623586	3
0.285714286	0.01	191.4296664	1
0.428571429	0.52	235.1907546	6
0.142857143	0.1	260.8824763	5
0.285714286	0.3	183.2641115	2
0.142857143	0.1	186.7892177	5
0.285714286	0.2	199.0537295	3
0.428571429	0.3	206.0537917	5
0.571428571	0.5	367.3884853	6
0.285714286	0.2	201.7216881	2
0.142857143	0.1	170.4918809	8
0.142857143	0.2	145.1687449	3
0.142857143	0.1	151	2
0.285714286	0.3	177.9792693	6
0.285714286	0.2	238.095079	4
0.714285714	0.566666667	244.5875062	3
0.285714286	0.4	502.1859372	3
0.142857143	0.1	175	2
0.285714286	0.3	217.151043	6
0.142857143	0.01	157.6392017	2
0.285714286	0.01	306.161536	1
0.285714286	0.01	180	6
0.285714286	0.01	176.4993674	6
0.142857143	0.1	212.2693941	5
0.428571429	0.2	250.8760339	2
0.571428571	0.45	384.0751815	5
0.714285714	0.56	218.6123878	4
0.285714286	0.2	198.282566	6
0.428571429	0.3	260.4282141	5
0.571428571	0.2	178.6185175	4
0.428571429	0.45	232.0725317	1
0.142857143	0.1	207.9680032	4
0.142857143	0.1	133	6
0.571428571	0.5	130.1664104	2
0.285714286	0.2	196.4485522	3
0.142857143	0.1	149.0338001	2
0.142857143	0.1	314.6073634	4
0.285714286	0.2	202.5874367	4
0.428571429	0.015	138.0763678	2
0.428571429	0.2	162	5
0.142857143	0.2	171	4
0.428571429	0.4	221.1411512	6
