Tick=80
0.333333333	0.3	289.8386057	1
0.333333333	0.2	167.7748916	3
0.166666667	0.2	208.0197477	4
0.5	0.5	219.2600687	6
0.166666667	0.1	355.0126478	1
0.333333333	0.3	234.8624966	2
0.166666667	0.2	367.3666297	6
0.333333333	0.2	264.4237046	6
0.166666667	0.1	163	2
0.333333333	0.3	229.5839559	4
0.166666667	0.1	172	6
0.5	0.3	229.851895	5
0.166666667	0.1	253.2104873	6
0.166666667	0.01	209.7562525	4
0.166666667	0.1	176.7162966	3
0.166666667	0.1	317.7880063	2
0.166666667	0.1	168.4358866	6
0.666666667	0.45	203.7706999	6
0.166666667	0.2	180.4451268	3
0.166666667	0.1	167	5
0.166666667	0.1	168.1672114	3
0.166666667	0.1	164.0790926	2
0.333333333	0.2	259.7317022	5
0.833333333	0.5	254.0908635	6
0.333333333	0.2	246.5111224	1
0.166666667	0.1	170	6
0.666666667	0.5	316.8283398	4
0.5	0.3	161.0717131	3
0.166666667	0.1	226.6239757	2
0.333333333	0.2	150.6920287	4
0.666666667	0.4	297.7812921	2
0.166666667	0.1	180	6
0.333333333	0.1	387.3067486	3


Tick=160
0.428571429	0.3	308.2849361	5
0.285714286	0.2	154	3
0.285714286	0.3	310.3437421	2
0.142857143	0.1	235.3725717	8
0.285714286	0.2	194.7540215	6
0.285714286	0.2	317.7880063	2
0.142857143	0.1	176.7162966	3
0.142857143	0.1	359.4142219	1
0.142857143	0.1	279.7947327	1
0.285714286	0.2	239.5490498	6
0.142857143	0.2	180.4451268	3
0.428571429	0.4	446.9586951	1
0.285714286	0.2	264.4237046	6
0.714285714	0.56	355.6229053	6
0.285714286	0.2	195.9224165	3
0.142857143	0.2	367.3666297	6
0.285714286	0.1	387.3067486	3
0.142857143	0.1	226.6239757	2
0.285714286	0.2	262.8183506	4
0.142857143	0.1	308.379188	3
0.571428571	0.5	399.4628755	4
0.142857143	0.1	180	6
0.142857143	0.1	219.3057481	4
0.142857143	0.1	131	3
0.142857143	0.1	172	6
0.142857143	0.1	167	5
0.428571429	0.5	237.0210015	6
0.285714286	0.3	252.6560766	2
0.142857143	0.1	198.2582432	7
0.714285714	0.6	254.0908635	6
0.142857143	0.1	256.3776245	3
0.285714286	0.2	150.6920287	4
0.142857143	0.2	208.0197477	4
0.142857143	0.1	220.3234195	2
0.571428571	0.4	292.1194227	2
0.428571429	0.3	359.2228242	1
0.142857143	0.1	146.7784873	2
0.142857143	0.1	191.1745212	7
