Tick=80
0.666666667	0.45	169.5703307	3
0.833333333	0.742857143	264.1509766	2
0.166666667	0.2	170.8539222	2
0.333333333	0.2	250.6917217	1
0.833333333	0.45	272.6308757	6
0.166666667	0.1	161	1
0.166666667	0.1	230.0721448	1
0.5	0.5	176.8872196	6
0.5	0.4	189.3419839	6
0.5	0.133333333	188.9840902	4
0.166666667	0.1	172	3
0.166666667	0.1	314.8712109	1
0.166666667	0.1	150	5
0.666666667	0.52	332.3318979	2
0.666666667	0.35	235.0079742	1
0.333333333	0.01	280.6424299	1
0.333333333	0.2	176.4680054	5
0.333333333	0.333333333	404.5006803	4
0.166666667	0.1	121.5341272	6
0.333333333	0.4	251.131744	5
0.166666667	0.1	232.0705988	5
0.166666667	0.1	238.8833818	3
0.166666667	0.1	237.3057596	1
0.166666667	0.1	205.4173135	4
0.666666667	0.4	212.3444703	1
0.5	0.2	159.5989136	1
0.166666667	0.1	148	1
0.333333333	0.3	207.9187971	5
0.333333333	0.3	245.3354619	3
0.333333333	0.3	289.5975361	1
0.166666667	0.1	200.1357837	1
0.166666667	0.1	132	2
0.666666667	0.4	273.4705366	1


Tick=160
0.285714286	0.2	352.148689	1
0.714285714	0.48	265.371914	1
0.142857143	0.1	205.4173135	4
0.714285714	0.85	367.009843	2
0.142857143	0.1	236.2768728	5
0.714285714	0.6	334.2729297	5
0.428571429	0.3	395.7279862	5
0.714285714	0.633333333	461.4695771	2
0.142857143	0.1	121.5341272	6
0.428571429	0.133333333	183.5824577	4
0.285714286	0.2	281.3035692	1
0.571428571	0.45	261.9348921	3
0.142857143	0.1	250.0572426	6
0.142857143	0.1	197.7256285	7
0.142857143	0.1	161	1
0.285714286	0.01	280.6424299	1
0.285714286	0.2	243.8389937	8
0.285714286	0.4	251.131744	5
0.571428571	0.4	344.3007181	1
0.142857143	0.1	213.9235873	1
0.285714286	0.333333333	404.5006803	4
0.142857143	0.1	210.7111166	5
0.142857143	0.1	132	2
0.142857143	0.1	232.0705988	5
0.142857143	0.1	179.6197424	3
0.142857143	0.1	151.5016998	6
0.428571429	0.2	159.5989136	1
0.285714286	0.2	250.6917217	1
0.142857143	0.1	172	3
0.571428571	0.4	212.3444703	1
0.142857143	0.1	191.1224478	2
0.428571429	0.4	351.0366516	3
0.142857143	0.1	136	3
0.142857143	0.1	238.8833818	3
0.142857143	0.1	228.4332389	2
0.428571429	0.4	165.9996124	6
0.714285714	0.45	304.8611509	6
0.285714286	0.3	379.3457059	1
0.142857143	0.1	173.9933321	2
0.142857143	0.1	258.8333127	5
0.142857143	0.2	170.8539222	2
0.142857143	0.1	148	1
0.142857143	0.1	233.0062027	1
0.142857143	0.1	150	5
0.571428571	0.6	202.0086613	6


Tick=240
0.125	0.1	173.9933321	2
0.625	0.85	402.3074369	2
0.375	0.3	477.663975	5
0.5	0.6	195.5529457	6
0.125	0.1	176.242827	2
0.25	0.2	670.4760763	1
0.5	0.4	344.3007181	1
0.5	0.45	261.9348921	3
0.125	0.1	172	3
0.625	0.5	367.7193205	1
0.125	0.1	228.4332389	2
0.5	0.25	183.5824577	4
0.125	0.1	172	9
0.125	0.1	205.994071	3
0.125	0.1	458.1851683	5
0.125	0.1	208.791995	7
0.375	0.4	375.2774475	3
0.125	0.1	121.5341272	6
0.75	0.8	334.2729297	5
0.625	0.45	325.4250075	6
0.125	0.1	205.4173135	4
0.125	0.1	258.8333127	5
0.125	0.1	246.0141713	5
0.125	0.1	238.8833818	3
0.125	0.1	236.0478455	2
0.125	0.1	148	1
0.25	0.2	318.1464407	1
0.25	0.2	311.1893829	1
0.125	0.1	137	3
0.125	0.1	233.0062027	1
0.125	0.1	132	2
0.5	0.333333333	159.5989136	1
0.25	0.2	151.5016998	6
0.25	0.2	375.9339575	1
0.125	0.1	188.7429153	3
0.125	0.1	250.0572426	6
0.25	0.01	280.6424299	1
0.125	0.1	136	3
0.25	0.2	243.8389937	8
0.125	0.1	161	1
0.125	0.1	150	5
0.375	0.4	165.9996124	6
0.625	0.633333333	461.4695771	2
0.625	0.6	295.0985619	1
0.125	0.1	329.9330044	4
0.125	0.2	170.8539222	2
0.125	0.1	232.0705988	5
0.25	0.4	373.1149639	5
0.25	0.333333333	404.5006803	4
0.125	0.1	349.9411107	5
0.25	0.3	408.7298898	1
0.125	0.1	197.7256285	7
0.25	0.2	305.6355196	1
0.125	0.1	133	2


Tick=320
0.444444444	0.333333333	159.5989136	1
0.111111111	0.1	549.9251519	5
0.111111111	0.1	205.4173135	4
0.111111111	0.1	208.791995	7
0.111111111	0.1	258.8333127	5
0.444444444	0.4	344.3007181	1
0.111111111	0.1	221.3765409	2
0.111111111	0.1	329.9330044	4
0.111111111	0.1	133	2
0.222222222	0.2	420.970613	3
0.444444444	0.6	195.5529457	6
0.444444444	0.25	204.3702025	4
0.111111111	0.1	197.7256285	7
0.111111111	0.1	150	5
0.222222222	0.2	305.6355196	1
0.111111111	0.1	228.4332389	2
0.111111111	0.1	134.72346	5
0.222222222	0.2	318.1464407	1
0.333333333	0.3	477.663975	5
0.111111111	0.1	418.2208028	3
0.111111111	0.1	250.0572426	6
0.333333333	0.4	165.9996124	6
0.111111111	0.1	515.6584521	7
0.111111111	0.1	205.2526052	4
0.555555556	0.5	543.6592365	1
0.111111111	0.1	619.0557568	2
0.111111111	0.1	137	3
0.555555556	0.633333333	461.4695771	2
0.222222222	0.2	243.8389937	8
0.111111111	0.1	176.242827	2
0.222222222	0.2	703.4126421	1
0.222222222	0.2	375.9339575	1
0.444444444	0.45	261.9348921	3
0.555555556	0.45	325.4250075	6
0.222222222	0.2	311.1893829	1
0.222222222	0.333333333	404.5006803	4
0.111111111	0.1	233.0062027	1
0.111111111	0.1	349.9411107	5
0.111111111	0.1	435.4529297	4
0.111111111	0.1	246.0141713	5
0.555555556	0.6	295.0985619	1
0.444444444	0.6	645.1372854	3
0.111111111	0.1	365.8147618	8
0.111111111	0.1	232.0705988	5
0.111111111	0.1	188.7429153	3
0.222222222	0.3	408.7298898	1
0.111111111	0.1	132	2
0.111111111	0.1	121.5341272	6
0.111111111	0.2	170.8539222	2
0.111111111	0.1	172	3
0.666666667	0.9	643.1167717	5
0.111111111	0.1	172	9
0.222222222	0.2	151.5016998	6
0.111111111	0.1	136	3
0.111111111	0.1	173.9933321	2
0.111111111	0.1	161	1
0.666666667	0.955555556	590.6935781	2
0.111111111	0.1	148	1
0.222222222	0.4	373.1149639	5
0.222222222	0.01	280.6424299	1
