s1
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.367050928
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.3	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.424550755
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.477942592
0.4	0.537259431
0.4	0.547280682
0.4	0.547280682
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
0.4	0.610828906
